session,timestamp,n_points,dtheta_deg,r_bar_m,alpha,clusters_baseline,clusters_kernel,noise_baseline,noise_kernel,silhouette_baseline,silhouette_kernel,db_baseline,db_kernel
2025.01.01_LargeRoom_Empty_01.csv,1767276490.6834643,273,1.15625,2.0315,0.6819196969706769,9,9,2.5641025641025643,1.098901098901099,0.49094226375652156,0.478752326323823,0.4405496407780933,0.4244607498711131
2025.01.01_LargeRoom_Empty_01.csv,1767276490.8409495,273,1.15625,2.0375,0.6818505189759749,9,9,2.197802197802198,1.098901098901099,0.506833399217781,0.4716129305988639,0.4225011496012403,0.43763354977210733
2025.01.01_LargeRoom_Empty_01.csv,1767276490.997524,268,1.15625,2.036625,0.6818606231130091,8,8,3.3582089552238807,1.8656716417910448,0.5823993393161664,0.5701159358509276,0.4285246115146681,0.4308183904371842
2025.01.01_LargeRoom_Empty_01.csv,1767276491.1582654,274,1.15625,2.042625,0.6817912298689379,10,9,4.014598540145985,0.36496350364963503,0.5001189725998727,0.4919249513787108,0.4437629878224002,0.44874908758793075
2025.01.01_LargeRoom_Empty_01.csv,1767276491.3159697,273,1.15625,2.0395,0.6818274036718053,9,8,3.663003663003663,1.098901098901099,0.5229700415537504,0.5518697755454331,0.43524990730845403,0.44568778872429815
2025.01.01_LargeRoom_Empty_01.csv,1767276491.4722717,269,1.15625,2.036,0.6818678370731398,8,8,3.345724907063197,1.858736059479554,0.5785163332510331,0.5760340230875621,0.4300152244920009,0.4229992095884021
2025.01.01_LargeRoom_Empty_01.csv,1767276491.6326566,272,1.15625,2.033,0.6819024260576828,9,9,2.573529411764706,0.36764705882352944,0.5039357078547426,0.4812742969569393,0.4349725293911642,0.44102309722747685
2025.01.01_LargeRoom_Empty_01.csv,1767276491.790578,276,1.15625,2.036375,0.6818635090250554,9,8,1.4492753623188406,1.0869565217391304,0.48468571116736414,0.5292662714406804,0.4437118057221901,0.4295533032893265
2025.01.01_LargeRoom_Empty_01.csv,1767276491.9475837,274,1.15625,2.03,0.6819369521812175,9,8,2.5547445255474455,1.094890510948905,0.5235522926117758,0.5528054762525092,0.440492515514497,0.4474903625064011
2025.01.01_LargeRoom_Empty_01.csv,1767276492.1079855,274,1.15625,2.04975,0.6817084970319356,8,8,3.6496350364963503,0.7299270072992701,0.5828514386879871,0.5481043178887155,0.4397057699855961,0.4520799721770362
2025.01.01_LargeRoom_Empty_01.csv,1767276492.2655225,271,1.15625,2.03725,0.6818534064191621,8,8,2.5830258302583027,1.1070110701107012,0.5735187697025028,0.5636811594460398,0.44299115868483563,0.43389889624341604
2025.01.01_LargeRoom_Empty_01.csv,1767276492.421994,276,1.15625,2.039,0.6818331851251246,9,8,1.4492753623188406,1.0869565217391304,0.4787111450750146,0.5296362784279613,0.45156079417825734,0.4355933538338893
2025.01.01_LargeRoom_Empty_01.csv,1767276492.580174,274,1.15625,2.0375,0.6818505189759749,9,8,2.5547445255474455,1.094890510948905,0.5128261672637866,0.553006870711713,0.44463364419813406,0.45049654121888805
2025.01.01_LargeRoom_Empty_01.csv,1767276492.7363043,276,1.15625,2.05225,0.6816793832372987,10,8,1.0869565217391304,1.0869565217391304,0.48568209941199103,0.5421109882551028,0.45192008273641127,0.470856977398985
2025.01.01_LargeRoom_Empty_01.csv,1767276492.8975852,272,1.15625,2.035875,0.6818692795372017,13,9,1.4705882352941178,1.4705882352941178,0.4701260566109576,0.487000000451932,0.4286106567041696,0.42607086070320027
2025.01.01_LargeRoom_Empty_01.csv,1767276493.0546076,278,1.15625,2.049,0.6817172225775046,10,9,1.7985611510791366,0.3597122302158273,0.4640769119783724,0.4701060389416462,0.4450315271874497,0.4454854555722134
2025.01.01_LargeRoom_Empty_01.csv,1767276493.2121718,273,1.15625,2.03775,0.6818476310951855,9,8,2.93040293040293,2.5641025641025643,0.526969608910391,0.5749522479186744,0.4366963464845538,0.41913440799829965
2025.01.01_LargeRoom_Empty_01.csv,1767276493.3695393,276,1.15625,2.04275,0.6817897814914293,9,8,0.7246376811594203,0.7246376811594203,0.46989924812421274,0.5232463069524581,0.45832208272695163,0.4399624414832851
2025.01.01_LargeRoom_Empty_01.csv,1767276493.5293908,272,1.15625,2.03875,0.6818360751948165,10,8,1.838235294117647,1.4705882352941178,0.4969147665257939,0.5538305348544712,0.446006067365326,0.42110537759722283
2025.01.01_LargeRoom_Empty_01.csv,1767276493.6869226,275,1.15625,2.037,0.6818562934248061,9,8,2.1818181818181817,1.8181818181818181,0.49382783051025364,0.5439736033364081,0.4465608182047773,0.42994247093740573
2025.01.01_LargeRoom_Empty_01.csv,1767276493.8441267,278,1.15625,2.05025,0.681702677799064,9,8,1.4388489208633093,0.0,0.5095152157764028,0.5264592159303535,0.4585363839804797,0.4586550255997356
2025.01.01_LargeRoom_Empty_01.csv,1767276494.0006304,272,1.15625,2.0395,0.6818274036718053,9,9,2.9411764705882355,1.4705882352941178,0.5221256958490208,0.5103619550020398,0.4360628614444956,0.44319742994094197
2025.01.01_LargeRoom_Empty_01.csv,1767276494.1578605,271,1.15625,2.03875,0.6818360751948165,9,9,2.952029520295203,1.4760147601476015,0.5173399615741862,0.5132311998321571,0.4358487065690493,0.4298591685090442
2025.01.01_LargeRoom_Empty_01.csv,1767276494.3188512,272,1.15625,2.0385,0.6818389648266092,9,8,2.2058823529411766,1.4705882352941178,0.509671318493055,0.5591288166373412,0.4459150936865254,0.445310314066655
2025.01.01_LargeRoom_Empty_01.csv,1767276494.4763277,275,1.15625,2.035,0.6818793737255331,9,8,1.0909090909090908,1.0909090909090908,0.5090961784882909,0.5539341035550517,0.4487852264680604,0.4495180792367911
2025.01.01_LargeRoom_Empty_01.csv,1767276494.633181,276,1.15625,2.042875,0.6817883330042082,9,8,1.8115942028985508,0.36231884057971014,0.49357680200693776,0.5391435224593117,0.4594296933599337,0.4510289731828182
2025.01.01_LargeRoom_Empty_01.csv,1767276494.790012,274,1.15625,2.058375,0.6816078678920949,10,10,1.8248175182481752,0.0,0.48482141572922377,0.47501693326584776,0.4485035137765772,0.4454625291445614
2025.01.01_LargeRoom_Empty_01.csv,1767276494.9511535,276,1.15625,2.046375,0.6817477307885057,9,8,2.1739130434782608,1.8115942028985508,0.4844956800560489,0.5395658689944892,0.45036243410790505,0.4328945794719652
2025.01.01_LargeRoom_Empty_01.csv,1767276495.1086824,277,1.15625,2.0415,0.6818042603306753,9,10,2.527075812274368,0.7220216606498195,0.4882759503410636,0.43735215333866767,0.4468351471949348,0.46051187460840504
2025.01.01_LargeRoom_Empty_01.csv,1767276495.2648933,272,1.15625,2.042375,0.6817941262948469,10,9,2.2058823529411766,0.36764705882352944,0.44887946317100924,0.48778290806757346,0.43961184721664825,0.4414484520596102
2025.01.01_LargeRoom_Empty_01.csv,1767276495.4251842,276,1.15625,2.038875,0.6818346302147117,8,7,2.898550724637681,2.536231884057971,0.5704612232302684,0.6223594254364245,0.45116221056707684,0.4317549834285915
2025.01.01_LargeRoom_Empty_01.csv,1767276495.583114,279,1.15625,2.03225,0.6819110634777862,10,10,2.5089605734767026,0.7168458781362007,0.496249191647755,0.4946904415482822,0.4473349034830799,0.44347428049151405
2025.01.01_LargeRoom_Empty_01.csv,1767276495.744096,276,1.15625,2.041125,0.6818086018441651,8,7,1.8115942028985508,1.8115942028985508,0.5585278000704302,0.6184278698329042,0.4483974142534498,0.4264189747748454
2025.01.01_LargeRoom_Empty_01.csv,1767276495.9012277,276,1.15625,2.04875,0.6817201302119359,9,9,3.6231884057971016,1.4492753623188406,0.5385289264123075,0.5122220202068659,0.43409748047748303,0.46632113263895675
2025.01.01_LargeRoom_Empty_01.csv,1767276496.0609703,274,1.15625,2.03575,0.6818707218919592,8,9,3.6496350364963503,1.4598540145985401,0.5742909084373755,0.508068685059141,0.41622218815207757,0.43927982432744633
2025.01.01_LargeRoom_Empty_01.csv,1767276496.2190156,278,1.15625,2.0425,0.6817926781367413,9,8,2.5179856115107913,1.079136690647482,0.5166807568640545,0.5533304059183198,0.4544191290972069,0.4497047675143163
2025.01.01_LargeRoom_Empty_01.csv,1767276496.3759122,275,1.15625,2.0405,0.6818158355077618,10,9,1.0909090909090908,1.0909090909090908,0.48843063084789656,0.5421248390250897,0.44552982581071243,0.43019540570727816
2025.01.01_LargeRoom_Empty_01.csv,1767276496.5361907,279,1.15625,2.034,0.6818909033857824,9,8,2.150537634408602,1.7921146953405018,0.5445056206901813,0.5362687564250104,0.4391725476402096,0.43665473874958466
2025.01.01_LargeRoom_Empty_01.csv,1767276496.6935256,279,1.15625,2.0395,0.6818274036718053,10,8,2.5089605734767026,0.35842293906810035,0.4870799851049115,0.5361591812513063,0.4509066060493129,0.4680754682898041
2025.01.01_LargeRoom_Empty_01.csv,1767276496.8539386,276,1.15625,2.044125,0.6817738420961685,10,9,1.8115942028985508,1.4492753623188406,0.4800119577781913,0.47126405958053774,0.45028894188426277,0.449526091745628
2025.01.01_LargeRoom_Empty_01.csv,1767276497.011058,274,1.15625,2.036875,0.6818577367635682,9,7,3.2846715328467155,2.18978102189781,0.5308688305473499,0.6171159053933576,0.43455949795400217,0.4354101647327165
2025.01.01_LargeRoom_Empty_01.csv,1767276497.170854,273,1.15625,2.03175,0.6819168195759716,9,9,2.93040293040293,1.098901098901099,0.5023137300061925,0.4872060970101523,0.43922068140792586,0.43379301746031423
2025.01.01_LargeRoom_Empty_01.csv,1767276497.3290825,271,1.15625,2.03525,0.6818764902180965,8,8,2.2140221402214024,0.7380073800738007,0.5635003514249523,0.5545403822684346,0.45438528004198214,0.4381881222908378
2025.01.01_LargeRoom_Empty_01.csv,1767276497.4886453,270,1.15625,2.03825,0.681841854020562,10,9,2.962962962962963,1.1111111111111112,0.4941940289536567,0.5014734864068671,0.43305171622776684,0.46085077170680655
2025.01.01_LargeRoom_Empty_01.csv,1767276497.6458812,273,1.15625,2.0355,0.6818736062735916,9,7,2.5641025641025643,2.5641025641025643,0.5092530474291901,0.624953234699522,0.43979143954718025,0.4116317815114928
2025.01.01_LargeRoom_Empty_01.csv,1767276497.8030813,271,1.15625,2.03375,0.6818937847087669,9,7,2.2140221402214024,2.2140221402214024,0.5183590128565366,0.6234984175095283,0.4252129685942122,0.4126271971043822
2025.01.01_LargeRoom_Empty_01.csv,1767276497.9641654,270,1.15625,2.03625,0.6818649518170741,9,7,2.2222222222222223,1.8518518518518519,0.5194170787282265,0.6154339280066479,0.4356081536731462,0.4169722039334964
2025.01.01_LargeRoom_Empty_01.csv,1767276498.1213324,272,1.15625,2.03625,0.6818649518170741,9,9,2.573529411764706,0.7352941176470589,0.4922539254200771,0.49532737219236106,0.4392194610209421,0.4489242885374152
2025.01.01_LargeRoom_Empty_01.csv,1767276498.281394,269,1.15625,2.0245,0.682000087149916,10,7,2.2304832713754648,2.2304832713754648,0.46008276253456004,0.6180657578681359,0.4280085750005638,0.4123468718410392
2025.01.01_LargeRoom_Empty_01.csv,1767276498.4390182,272,1.15625,2.026625,0.6819757190590694,8,7,3.676470588235294,3.3088235294117645,0.5761068616563081,0.6303819714732006,0.4285917108996523,0.4071132004006919
2025.01.01_LargeRoom_Empty_01.csv,1767276498.5989888,272,1.15625,2.03,0.6819369521812175,9,9,4.044117647058823,1.1029411764705883,0.5007392028712918,0.5019257567204107,0.4279943191820289,0.43548192860307844
2025.01.01_LargeRoom_Empty_01.csv,1767276498.7564332,272,1.15625,2.032,0.6819139417450277,9,8,3.676470588235294,1.838235294117647,0.5283196834929638,0.5564687625471042,0.441369776307678,0.4342630857348525
2025.01.01_LargeRoom_Empty_01.csv,1767276498.9174328,269,1.15625,2.031,0.6819254504516092,9,9,2.6022304832713754,1.1152416356877324,0.5015158962938239,0.49386698285230535,0.43146916691462844,0.4316431662992689
2025.01.01_LargeRoom_Empty_01.csv,1767276499.073902,268,1.15625,2.03625,0.6818649518170741,9,9,3.3582089552238807,1.492537313432836,0.5564763897273359,0.5395369033282807,0.41974429261855156,0.41588123411138783
2025.01.01_LargeRoom_Empty_01.csv,1767276499.2314274,269,1.15625,2.02225,0.682025854439941,12,11,2.6022304832713754,1.486988847583643,0.4737573549081753,0.4907739031165409,0.39451199182321633,0.4000685035508655
2025.01.01_LargeRoom_Empty_01.csv,1767276499.3922126,267,1.15625,2.018,0.6820744301103148,9,9,3.745318352059925,2.6217228464419478,0.5745489774236342,0.559908419475461,0.40395993717109513,0.4085237476502972
2025.01.01_LargeRoom_Empty_01.csv,1767276499.5519168,262,1.15625,2.017375,0.6820815630301883,11,11,3.435114503816794,1.5267175572519085,0.5487192009033739,0.506099619133161,0.37813663605809483,0.3931804658343408
2025.01.01_LargeRoom_Empty_01.csv,1767276499.709292,263,1.15625,2.01925,0.6820601561510928,9,8,4.182509505703422,3.802281368821293,0.5765099680970419,0.631567638604071,0.3934439048139989,0.37243649138091317
2025.01.01_LargeRoom_Empty_01.csv,1767276499.867756,270,1.15625,2.02575,0.681985756783234,10,8,3.3333333333333335,3.3333333333333335,0.5199712153534498,0.5015611009338277,0.4177656465781491,0.46648120398043075
2025.01.01_LargeRoom_Empty_01.csv,1767276500.02709,269,1.15625,2.01825,0.6820715761846851,10,9,3.717472118959108,3.345724907063197,0.5059005615330792,0.5613696251088606,0.4084716675292211,0.3913603802065866
2025.01.01_LargeRoom_Empty_01.csv,1767276500.1854367,268,1.15625,2.021625,0.682033005780032,9,9,5.223880597014926,3.3582089552238807,0.5811416300302625,0.5675427370546618,0.39592563235773937,0.39701785955041435
2025.01.01_LargeRoom_Empty_01.csv,1767276500.3453534,268,1.15625,2.0155,0.6821029455619031,11,10,4.104477611940299,2.2388059701492535,0.5392084228085662,0.5583253309766398,0.38780291563293495,0.38810776547567405
2025.01.01_LargeRoom_Empty_01.csv,1767276500.5027194,263,1.15625,2.01825,0.6820715761846851,11,10,2.661596958174905,2.661596958174905,0.509736992059579,0.5709710461367362,0.3901744929962066,0.3691308739773097
2025.01.01_LargeRoom_Empty_01.csv,1767276500.6600175,267,1.15625,2.0165,0.6820915445733733,10,9,1.8726591760299625,1.8726591760299625,0.5610468165171015,0.6184375427152783,0.40110330747159206,0.38190275228080806
2025.01.01_LargeRoom_Empty_01.csv,1767276500.8165755,268,1.15625,2.01275,0.6821342626186245,9,9,2.985074626865672,1.1194029850746268,0.5753043403385151,0.5617610480500814,0.414318586625215,0.4092909331424335
2025.01.01_LargeRoom_Empty_01.csv,1767276500.9734795,267,1.15625,2.01175,0.6821456376825223,9,9,2.9962546816479403,2.9962546816479403,0.5615527393612884,0.5615527393612884,0.41176170338532186,0.41176170338532186
2025.01.01_LargeRoom_Empty_01.csv,1767276501.13131,265,1.15625,2.01125,0.6821513226251246,10,8,3.018867924528302,3.018867924528302,0.5343656844374749,0.6326127451403564,0.41783056930799667,0.3872281327369509
2025.01.01_LargeRoom_Empty_01.csv,1767276501.2917209,266,1.15625,2.011875,0.6821442161771911,9,9,3.7593984962406015,1.8796992481203008,0.5749627136174356,0.5634288597619705,0.40039798091145673,0.4024595896301417
2025.01.01_LargeRoom_Empty_01.csv,1767276501.4485917,268,1.15625,2.013625,0.6821243037710748,9,9,3.7313432835820897,1.492537313432836,0.568269324893729,0.5605958862145699,0.40737102259415714,0.411016909860864
2025.01.01_LargeRoom_Empty_01.csv,1767276501.605925,269,1.15625,2.01475,0.6821114917628867,11,8,4.089219330855019,3.717472118959108,0.5190911687673616,0.6200099300350354,0.40104277817344625,0.3878181311472816
2025.01.01_LargeRoom_Empty_01.csv,1767276501.7639227,270,1.15625,2.01125,0.6821513226251246,10,9,2.5925925925925926,1.4814814814814814,0.5498987144357486,0.5538236070592173,0.4123366440603463,0.41608189923395295
2025.01.01_LargeRoom_Empty_01.csv,1767276501.92013,270,1.15625,2.017125,0.6820844154406122,10,9,2.2222222222222223,2.2222222222222223,0.5287759793109102,0.5717693883167052,0.4080947461794261,0.4113269953773832
2025.01.01_LargeRoom_Empty_01.csv,1767276502.0779798,266,1.15625,2.023,0.6820172692513178,10,9,3.3834586466165413,2.255639097744361,0.545504937740003,0.5752711273204717,0.4050880219357489,0.41062187238619313
2025.01.01_LargeRoom_Empty_01.csv,1767276502.235049,268,1.15625,2.015,0.6821086434615281,10,10,2.985074626865672,1.492537313432836,0.5818225799154182,0.5656638320701578,0.37858630058902437,0.3853062477913777
2025.01.01_LargeRoom_Empty_01.csv,1767276502.3922615,268,1.15625,2.02525,0.681991490233949,10,11,2.2388059701492535,0.373134328358209,0.5647490602643566,0.4812333855893427,0.3849448628591624,0.40721228197256526
2025.01.01_LargeRoom_Empty_01.csv,1767276502.552161,274,1.15625,2.015625,0.6821015208167647,10,10,2.9197080291970803,1.4598540145985401,0.5706244890642831,0.5630614120661145,0.38353664409561156,0.3931803402188138
2025.01.01_LargeRoom_Empty_01.csv,1767276502.7100897,270,1.15625,2.025375,0.6819900570343014,10,10,2.2222222222222223,1.8518518518518519,0.5664250465406481,0.5616984400134948,0.3887288744528954,0.38997246876765235
2025.01.01_LargeRoom_Empty_01.csv,1767276502.8669896,270,1.15625,2.036625,0.6818606231130091,10,9,2.5925925925925926,2.2222222222222223,0.4810533860186869,0.5381215194223614,0.42104163215643153,0.4029990790246529
2025.01.01_LargeRoom_Empty_01.csv,1767276503.0242844,271,1.15625,2.04475,0.6817665925253235,9,8,3.321033210332103,1.845018450184502,0.5084464164233278,0.5569081192128476,0.43848791535696574,0.4398190321293403
2025.01.01_LargeRoom_Empty_01.csv,1767276503.1842,268,1.15625,2.032375,0.6819096241805352,11,10,2.985074626865672,1.492537313432836,0.5184246901715375,0.5515246444444882,0.40540096324131575,0.42268433340407086
2025.01.01_LargeRoom_Empty_01.csv,1767276503.3415997,272,1.15625,2.029375,0.6819441372209124,10,10,4.044117647058823,1.4705882352941178,0.5574192399917938,0.5436610093098108,0.4085639243706523,0.41253167171525174
2025.01.01_LargeRoom_Empty_01.csv,1767276503.4988751,269,1.15625,2.031,0.6819254504516092,11,9,2.973977695167286,1.858736059479554,0.48709472395023895,0.6082382993692128,0.4023421822437532,0.39799640010729365
2025.01.01_LargeRoom_Empty_01.csv,1767276503.6598115,271,1.15625,2.02525,0.681991490233949,9,10,4.059040590405904,1.4760147601476015,0.6198596517828192,0.5382962880708384,0.3804025361394021,0.4087454477881474
2025.01.01_LargeRoom_Empty_01.csv,1767276503.817066,267,1.15625,2.02175,0.6820315757289654,9,9,2.6217228464419478,2.247191011235955,0.5357783796060507,0.5326361345603075,0.39976343502879647,0.40224890275724623
2025.01.01_LargeRoom_Empty_01.csv,1767276503.974314,274,1.15625,2.0295,0.681942700430841,11,10,2.18978102189781,1.094890510948905,0.44309510844955385,0.4440483472804181,0.42558920018584173,0.43364096907562455
2025.01.01_LargeRoom_Empty_01.csv,1767276504.131691,262,1.15625,2.01125,0.6821513226251246,11,9,3.435114503816794,3.053435114503817,0.45506610070563297,0.5623448696374325,0.4296046979355095,0.4280943277802163
2025.01.01_LargeRoom_Empty_01.csv,1767276504.291918,267,1.15625,2.01625,0.6820943954693128,9,9,4.868913857677903,3.745318352059925,0.4522431620218548,0.4501259462314353,0.46483475962942067,0.4565145249438232
2025.01.01_LargeRoom_Empty_01.csv,1767276504.4485002,271,1.15625,2.017,0.6820858414835266,10,9,4.428044280442805,3.321033210332103,0.5510788297900238,0.5993294566676759,0.4117867489771204,0.40514463509896353
2025.01.01_LargeRoom_Empty_01.csv,1767276504.606018,267,1.15625,2.01375,0.6821228806466669,11,10,4.49438202247191,2.6217228464419478,0.47308799431380294,0.46111439385924463,0.43370845538100383,0.4294607523836991
2025.01.01_LargeRoom_Empty_01.csv,1767276504.7661452,267,1.15625,2.01625,0.6820943954693128,10,10,4.49438202247191,2.6217228464419478,0.5538350711696618,0.5389668300192335,0.3897932977728366,0.3954977941666936
2025.01.01_LargeRoom_Empty_01.csv,1767276504.924244,270,1.15625,2.024125,0.682004384141284,10,10,3.3333333333333335,1.4814814814814814,0.46324246419713827,0.43980331706329756,0.4247440264306556,0.42087362653225757
2025.01.01_LargeRoom_Empty_01.csv,1767276505.0807235,274,1.15625,2.027125,0.6819699808242123,11,10,4.014598540145985,1.094890510948905,0.48760899828744836,0.4789032425673602,0.42584296985137365,0.42944062540065636
2025.01.01_LargeRoom_Empty_01.csv,1767276505.2412658,270,1.15625,2.026625,0.6819757190590694,10,9,4.074074074074074,1.4814814814814814,0.502289695845675,0.5386049639120488,0.41916192055180623,0.4348942367137098
2025.01.01_LargeRoom_Empty_01.csv,1767276505.3988342,273,1.15625,2.03025,0.6819340774026994,9,9,2.93040293040293,1.8315018315018314,0.459153442598697,0.4572504580224072,0.45035151653632854,0.44520621791148673
2025.01.01_LargeRoom_Empty_01.csv,1767276505.5562048,275,1.15625,2.021,0.6820401544085957,8,8,4.0,2.1818181818181817,0.5643011910185521,0.534129452604332,0.4406361649300766,0.4538081107287259
2025.01.01_LargeRoom_Empty_01.csv,1767276505.7137065,267,1.15625,2.0405,0.6818158355077618,9,7,2.6217228464419478,2.247191011235955,0.5161280806464886,0.6128254048022763,0.4479165518016348,0.438667345127062
2025.01.01_LargeRoom_Empty_01.csv,1767276505.8739302,268,1.15625,2.038625,0.6818375200654465,11,11,1.492537313432836,1.1194029850746268,0.4819461625464783,0.482218352917615,0.4201365907807291,0.4249934886452502
2025.01.01_LargeRoom_Empty_01.csv,1767276506.0308528,277,1.15625,2.03375,0.6818937847087669,8,9,3.2490974729241877,1.8050541516245486,0.5203175435062433,0.4600846005452738,0.4403264089927804,0.4537962066799435
2025.01.01_LargeRoom_Empty_01.csv,1767276506.1882422,270,1.15625,2.03475,0.6818822567959606,8,8,4.814814814814815,2.2222222222222223,0.5738838826064194,0.5561308555080524,0.44149832488505864,0.4447613858239644
2025.01.01_LargeRoom_Empty_01.csv,1767276506.3444295,265,1.15625,2.022,0.6820287153014197,10,9,2.641509433962264,2.641509433962264,0.48523322509061473,0.5493775183669439,0.43893251398171074,0.4220769945518945
2025.01.01_LargeRoom_Empty_01.csv,1767276506.5029273,270,1.15625,2.039625,0.6818259580346957,8,8,2.962962962962963,1.4814814814814814,0.5714209280227314,0.5604804479697573,0.4429863631305449,0.4445404960470313
2025.01.01_LargeRoom_Empty_01.csv,1767276506.6629562,269,1.15625,2.03725,0.6818534064191621,9,8,2.6022304832713754,2.2304832713754648,0.5135929113029457,0.5686704673056348,0.44006523820601356,0.4422274412420464
2025.01.01_LargeRoom_Empty_01.csv,1767276506.8208392,273,1.15625,2.03775,0.6818476310951855,9,8,2.93040293040293,1.465201465201465,0.526202415706925,0.5638212053513025,0.44078454257852195,0.4436161401203843
2025.01.01_LargeRoom_Empty_01.csv,1767276506.9770122,276,1.15625,2.0425,0.6817926781367413,9,8,2.898550724637681,1.8115942028985508,0.513195599916442,0.552686373842525,0.44876794994522473,0.4252860060612895
2025.01.01_LargeRoom_Empty_01.csv,1767276507.134339,272,1.15625,2.036125,0.6818663944997665,9,7,2.9411764705882355,2.573529411764706,0.5330849517115125,0.6302064784850218,0.434908049823,0.4216250250248868
2025.01.01_LargeRoom_Empty_01.csv,1767276507.2951276,276,1.15625,2.045125,0.6817622414648967,9,8,2.536231884057971,0.7246376811594203,0.483605138086469,0.5505877988630696,0.4528351164536166,0.4504195534431107
2025.01.01_LargeRoom_Empty_01.csv,1767276507.4523835,279,1.15625,2.03975,0.6818245122880593,9,8,2.5089605734767026,0.7168458781362007,0.4756737316344822,0.5438998098826545,0.4575149878377217,0.4569840268441227
2025.01.01_LargeRoom_Empty_01.csv,1767276507.6101604,273,1.15625,2.03875,0.6818360751948165,9,7,2.197802197802198,2.197802197802198,0.5370042344937219,0.631173584170211,0.43998758060226284,0.4248642918990492
2025.01.01_LargeRoom_Empty_01.csv,1767276507.7696035,274,1.15625,2.0395,0.6818274036718053,8,7,3.2846715328467155,2.5547445255474455,0.5741918694837319,0.6283001750210413,0.44082531511978595,0.42251299470755016
2025.01.01_LargeRoom_Empty_01.csv,1767276507.9279754,274,1.15625,2.03825,0.681841854020562,9,8,2.5547445255474455,1.8248175182481752,0.5520846481294094,0.5402192643726141,0.4352239800859032,0.43378852063829687
2025.01.01_LargeRoom_Empty_01.csv,1767276508.0842278,280,1.15625,2.04125,0.6818071547826278,9,7,1.0714285714285714,1.0714285714285714,0.468443011713367,0.596234041113725,0.4627083778342299,0.4540827413233455
2025.01.01_LargeRoom_Empty_01.csv,1767276508.242396,275,1.15625,2.0475,0.681734661781089,10,8,1.4545454545454546,1.4545454545454546,0.48888390643592206,0.5520096134453084,0.4467158821857186,0.45976131100600304
2025.01.01_LargeRoom_Empty_01.csv,1767276508.3990812,270,1.15625,2.038625,0.6818375200654465,10,8,2.962962962962963,1.1111111111111112,0.47428469445717136,0.5663325189052713,0.4360704289256729,0.43736230980910984
2025.01.01_LargeRoom_Empty_01.csv,1767276508.5557654,276,1.15625,2.04175,0.6818013654401699,9,8,2.536231884057971,0.7246376811594203,0.5262333173918126,0.550821880877018,0.4465164808289946,0.45677684754627335
2025.01.01_LargeRoom_Empty_01.csv,1767276508.715959,278,1.15625,2.0395,0.6818274036718053,10,9,1.4388489208633093,1.079136690647482,0.48253044440668835,0.5335849840015302,0.4507158126254425,0.4358665055471032
2025.01.01_LargeRoom_Empty_01.csv,1767276508.8742046,272,1.15625,2.035,0.6818793737255331,8,7,2.2058823529411766,1.838235294117647,0.5754667897780397,0.6264765776101624,0.44379603915399235,0.42442298998022127
2025.01.01_LargeRoom_Empty_01.csv,1767276509.0311952,276,1.15625,2.042125,0.6817970222819949,9,7,2.1739130434782608,1.8115942028985508,0.5009778424541931,0.6142473923978591,0.4503295500859076,0.4294410320926459
2025.01.01_LargeRoom_Empty_01.csv,1767276509.187922,276,1.15625,2.044125,0.6817738420961685,9,10,2.1739130434782608,1.0869565217391304,0.4829699121259495,0.4340839524350951,0.4477811544747572,0.45728264866383334
2025.01.01_LargeRoom_Empty_01.csv,1767276509.3489833,277,1.15625,2.0365,0.6818620661237029,8,8,2.527075812274368,1.444043321299639,0.5687945087842854,0.5571156707619118,0.4503585858982971,0.44614204482138475
2025.01.01_LargeRoom_Empty_01.csv,1767276509.505413,275,1.15625,2.03875,0.6818360751948165,9,7,2.909090909090909,2.5454545454545454,0.5157193018592358,0.6263281912269647,0.4424658939243593,0.42508740040328513
2025.01.01_LargeRoom_Empty_01.csv,1767276509.6659386,277,1.15625,2.04,0.6818216204661762,8,7,2.888086642599278,2.527075812274368,0.5709773185619167,0.6238039819121393,0.44764810496001306,0.4289377244653028
2025.01.01_LargeRoom_Empty_01.csv,1767276509.8239596,277,1.15625,2.03975,0.6818245122880593,9,7,2.888086642599278,2.527075812274368,0.538721987957348,0.625569953976707,0.4401368753840388,0.42707137519329896
2025.01.01_LargeRoom_Empty_01.csv,1767276509.9843829,275,1.15625,2.045,0.6817636919282162,9,7,2.909090909090909,2.5454545454545454,0.5191394309724989,0.6286617915751787,0.4426782919374016,0.42197562595534305
2025.01.01_LargeRoom_Empty_01.csv,1767276510.1450288,279,1.15625,2.03675,0.6818591799929666,9,8,1.7921146953405018,1.7921146953405018,0.5045061924949877,0.558883443473435,0.44789556125149965,0.4291611922853875
2025.01.01_LargeRoom_Empty_01.csv,1767276510.3024197,278,1.15625,2.034875,0.6818808153153693,8,8,3.237410071942446,1.4388489208633093,0.5717904244531692,0.5578948334689868,0.4422201942127999,0.4409158638319043
2025.01.01_LargeRoom_Empty_01.csv,1767276510.4627993,276,1.15625,2.038625,0.6818375200654465,9,7,2.898550724637681,2.536231884057971,0.5222093114256615,0.626307183593759,0.4433366774767433,0.42514353316173775
2025.01.01_LargeRoom_Empty_01.csv,1767276510.622821,272,1.15625,2.03875,0.6818360751948165,8,8,2.9411764705882355,2.573529411764706,0.5686502694439383,0.564676025712398,0.4397935797877296,0.440788721381706
